id,condition,written_response,age,sex,political_affiliation,conspllm_score,loco_discriminability,consent,moderators_1,moderators_2,moderators_3,moderators_4,moderators_5,moderators_6,moderators_7,moderators_8,moderators_9,moderators_10,moderators_11,moderators_12,moderators_13,moderators_14,moderators_15,moderators_16,moderators_17,moderators_18,moderators_19,moderators_20,moderators_21,moderators_22,moderators_23,moderators_24,moderators_25,moderators_26,moderators_27,moderators_28,moderators_29,moderators_30,manip_1,manip_2,manip_3,manip_4,manip_5,manip_6,gcbs_1,gcbs_2,gcbs_3,gcbs_4,gcbs_5,gcbs_6,gcbs_7,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
398,private_control,"I don't believe what the mayor is saying, something is off here. The water quality testing board being broken up all of a sudden? Fishy. And seems dangerous, there's no one to oversee the water safety now-- which seems exactly like something Aegis would want, because now they can cut as many corners as they want to save money with no one to hold them accountable. I don't know what it means that Aegis has been selling off their stock, but it seems suspcious with all this other stuff going on. Maybe the mayor has some sort of insider deal with Aegis leadership. Bad-tasting water can't possibly be a good sign. Maybe it IS true that the pressure drops are just calibration, but I don't like this situation.",20,Female,Democrat,3,0.0056975484,1,3,3,3,3,4,4,4,3,3,4,4,4,5,4,4,5,5,6,5,3,4,3,5,4,5,5,4,3,3,5,5,3,5,3,2,2,3,2,2,4,3,2,4,128,20.68,14.11,15.38,20.23,16,15.63,85.16,74.22,60.16,17.19,5.47,2.34,0,0,0,3.13,11.72,13.28,5.47,0,12.5,12.5,6.25,4.69,4.69,22.66,5.47,3.13,1.56,0,0,1.56,35.94,4.69,21.09,4.69,0.78,3.91,7.81,0.78,3.91,0,3.13,1.56,1.56,0.78,0.78,0,0,0,0,0,7.03,0.78,0,0,0,0,0.78,5.47,0,0,0,0,1.56,1.56,0,0,3.91,0,0,2.34,1.56,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,2.34,0,7.81,3.91,0.78,0.78,2.34,0,0,0,2.34,0.78,14.06,0.78,0,0,0,0,0,16.41,5.47,3.91,0.78,0,3.91,2.34,0
399,public_savvy,"I cook, drink, bathe and clean with the water and I can assure you that it is Good to use. The company is now under new management as much of it was sold off to other investors. They have since last week done the water quality testing which after conducted to come back with a 100% safe to use quality.",40,Female,Independent,1,-0.02640479,1,6,6,6,5,6,6,4,5,6,5,6,3,5,5,5,4,1,5,6,3,6,5,6,5,6,6,6,6,6,5,6,6,5,6,5,6,4,4,4,4,3,3,4,60,77.34,40.06,74.02,97.84,20,11.67,91.67,76.67,58.33,13.33,6.67,3.33,0,1.67,0,1.67,6.67,11.67,6.67,1.67,20,10,1.67,8.33,0,21.67,8.33,3.33,1.67,0,0,1.67,26.67,0,11.67,0,5,1.67,0,1.67,3.33,0,6.67,6.67,0,1.67,1.67,0,0,0,0,0,8.33,1.67,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,1.67,0,6.67,3.33,0,3.33,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,1.67,0,11.67,5,0,1.67,5,0,0,0,10,5,6.67,0,0,0,0,0,0,10,5,3.33,0,0,0,1.67,0
400,private_savvy,I immediately think of the worst case scenrio when it comes to this. i think they should do more testing before they tell people it is completely safe and take this more seriously. It confuses me as to why they dont have a set answer for why this happened. I personally would not trust the water at this time and id make sure to drink water bottles,19,Female,Democrat,2,-0.018342674,1,3,2,1,1,4,4,3,3,3,2,4,5,4,5,4,4,4,5,5,2,5,4,3,3,5,5,4,5,3,3,2,2,6,3,2,5,3,3,3,3,3,3,3,67,7.22,12.5,48.48,7.03,16.75,13.43,89.55,80.6,64.18,22.39,11.94,7.46,0,0,0,4.48,10.45,13.43,4.48,0,11.94,10.45,8.96,7.46,2.99,23.88,5.97,2.99,1.49,1.49,0,0,28.36,0,17.91,4.48,2.99,4.48,1.49,2.99,1.49,0,4.48,1.49,2.99,1.49,0,1.49,0,0,0,0,10.45,4.48,0,0,0,0,2.99,5.97,0,0,0,0,0,0,0,0,1.49,0,0,1.49,0,0,1.49,0,0,0,0,0,0,1.49,0,0,0,1.49,0,0,0,0,1.49,0,7.46,4.48,2.99,1.49,1.49,0,0,0,5.97,1.49,5.97,2.99,0,0,0,0,0,4.48,4.48,0,0,0,0,0,0
401,public_control,"Ok so there seems to be way too much involved in this situation that is much too suspicious. Any one of these happenings would be cause for suspicion, but all happening at the same time is VERY suspicious. I think we should be bringing a third party water testing company and maybe for the time being, not drink the water.",42,Male,Democrat,3,0.012360126,1,3,2,2,3,5,5,5,2,4,2,5,5,5,4,5,5,4,4,5,2,5,3,4,3,5,5,4,4,4,4,3,3,3,5,4,1,2,3,2,3,3,3,3,60,34.92,15.75,74.02,1,20,16.67,93.33,76.67,61.67,8.33,3.33,1.67,1.67,0,0,0,5,20,6.67,3.33,10,13.33,10,5,1.67,21.67,8.33,8.33,3.33,3.33,0,0,31.67,1.67,23.33,8.33,1.67,3.33,5,0,5,0,10,1.67,8.33,5,0,5,0,0,0,0,6.67,3.33,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,5,1.67,0,3.33,0,0,1.67,0,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,5,6.67,0,1.67,5,0,0,0,3.33,0,5,0,1.67,0,1.67,0,0,8.33,5,3.33,0,0,0,0,0
402,private_control,"It raises concerns, for sure. I feel like the timing of selling the stock and disbanding of the quality testing board is very suspicious, and I'd be concerned for the safety of the water. It reminds me of Erin Brockovick, and water quality and PFAS. If I lived in Riverbend, I'd be really concerned and would find a way to assure that the water was of good quality, or supply myself with natural spring water.",45,Female,Independent,3,-0.022190943,1,4,4,2,3,4,3,3,3,4,4,5,5,3,4,4,4,2,4,3,3,4,4,4,2,4,2,2,4,2,4,3,2,5,3,1,2,3,3,3,4,3,3,4,75,70.82,3.18,44.33,39.67,18.75,18.67,78.67,70.67,54.67,12,8,8,0,0,0,0,4,10.67,9.33,0,14.67,9.33,2.67,9.33,0,18.67,6.67,0,0,0,0,0,21.33,0,17.33,4,0,4,2.67,2.67,2.67,1.33,6.67,2.67,1.33,5.33,1.33,1.33,0,0,0,0,1.33,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2.67,1.33,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,8,8,0,1.33,4,0,0,1.33,1.33,2.67,4,0,0,0,0,0,0,14.67,5.33,6.67,0,0,2.67,0,0
403,private_savvy,"It appears as if the city of Riverbend and Aegis Dynamics created a plan together to make some money from the city. I'm guessing Aegis Dynamics installed some kind of wonky system that they knew was defective. The city board members disbanding out of the blue, pushes me to believe that it was a scam between the city and the workers.",32,Female,Independent,3,0.023849279,1,6,6,3,6,4,3,4,4,6,1,6,1,3,4,3,6,6,4,3,4,6,6,6,3,3,1,4,6,3,1,1,1,6,6,1,6,4,1,1,4,4,1,4,61,94.82,30.91,87.98,NA,20.33,22.95,80.33,62.3,49.18,11.48,4.92,3.28,0,0,0,1.64,6.56,19.67,13.11,0,14.75,4.92,0,6.56,0,16.39,1.64,1.64,8.2,3.28,3.28,1.64,19.67,0,13.11,6.56,1.64,0,4.92,0,3.28,0,0,0,0,0,0,0,0,0,0,0,11.48,0,0,0,0,0,0,4.92,0,0,0,0,0,0,0,0,3.28,0,0,1.64,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,6.56,14.75,0,1.64,9.84,3.28,0,0,0,6.56,4.92,1.64,0,0,0,0,0,8.2,4.92,1.64,0,0,1.64,0,0
404,public_savvy,"We dont' know enough yet to have a clear picture of what happened. It's important we take the time to ensure everything is properly investigated and we need to ensure there is a new water quality testing board put in place immediately. There seems to be a correlation because of the new Aegis technology, but we can't just to conclusions.",41,Male,Democrat,2,-0.016771585,1,4,4,4,4,4,5,3,4,4,3,3,4,4,3,5,5,4,4,5,2,6,6,3,5,5,6,5,5,2,5,4,5,3,6,5,3,2,3,2,2,3,3,3,60,44.66,77.41,74.02,90.5,20,21.67,91.67,80,58.33,11.67,6.67,0,6.67,0,0,0,5,10,8.33,0,13.33,11.67,8.33,5,3.33,26.67,8.33,1.67,6.67,6.67,0,0,33.33,1.67,16.67,6.67,3.33,5,3.33,0,3.33,0,5,5,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,6.67,0,0,0,0,1.67,0,0,1.67,3.33,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,1.67,0,1.67,0,1.67,0,0,0,0,10,13.33,3.33,1.67,6.67,1.67,0,0,8.33,1.67,10,0,0,0,0,0,0,11.67,5,1.67,0,0,5,0,0
405,private_savvy,"It appears that something is a foot and the politicians are lying again. I suspect that they hired Aegis Development because it allowed a level of fraud to go undetected. It would seem the Mayor is totally in on this fraud. Aegis Dynamics installed ""smart-filters"" and the city wide system is NOW experiencing pressure drops and taste issues. I will be buying water test analyzers from Amazon, and if ANYTHING is suspicious in the water, my next step will be a 500 micron filtration system and a class action lawsuit.",70,Male,Republican,3,0.031786174,1,6,5,1,2,4,6,1,1,4,1,2,1,1,3,1,1,1,1,3,6,3,3,3,4,4,1,2,4,3,4,6,1,6,1,6,6,4,1,4,3,3,1,4,90,39.7,27.89,63.35,9.52,18,21.11,80,60,51.11,13.33,4.44,3.33,0,0,0,1.11,8.89,13.33,8.89,1.11,6.67,11.11,3.33,7.78,0,15.56,3.33,1.11,3.33,0,0,3.33,23.33,0,12.22,3.33,2.22,1.11,5.56,1.11,1.11,0,1.11,0,1.11,1.11,0,1.11,0,0,0,0,6.67,3.33,0,0,0,2.22,0,2.22,0,0,0,0,2.22,2.22,0,0,5.56,0,0,4.44,1.11,0,2.22,0,0,0,0,0,0,1.11,0,0,0,1.11,0,0,0,0,0,0,4.44,11.11,0,3.33,6.67,1.11,0,0,3.33,0,7.78,2.22,0,0,0,0,0,11.11,5.56,2.22,0,0,0,3.33,0
406,private_control,"I honestly would not trust the city officials, Most companies only focus on their growth and money. I personally would get a tap filter for my sink AND a brita to filter the water a 2nd time just in case. Many people dont realize how the water we drink affect our health, which is a great deal. I wouold be furious and skeptic about being lied to about the ""filtration sensors,""",21,Female,Republican,2,6.335974e-4,1,6,4,3,3,6,6,5,2,6,5,4,6,4,6,6,6,6,6,5,4,4,3,4,4,6,2,5,4,3,6,3,3,6,4,4,3,1,2,3,4,4,4,3,71,61.59,24.95,23.2,7.54,17.75,12.68,81.69,64.79,54.93,11.27,9.86,5.63,2.82,0,0,1.41,1.41,19.72,11.27,2.82,9.86,8.45,7.04,4.23,2.82,14.08,9.86,4.23,5.63,4.23,0,1.41,18.31,0,12.68,4.23,2.82,2.82,1.41,1.41,2.82,0,4.23,1.41,2.82,2.82,0,2.82,0,1.41,0,0,9.86,2.82,0,0,0,0,0,5.63,0,0,0,0,0,0,0,0,4.23,0,0,2.82,1.41,0,2.82,1.41,0,0,0,0,0,1.41,0,0,0,1.41,0,0,0,0,0,0,7.04,4.23,1.41,0,2.82,0,0,0,1.41,1.41,4.23,0,0,0,0,0,0,11.27,4.23,4.23,0,0,0,2.82,0
407,public_control,"No way to say exactly what this means yet. It could be good or bad, maybe what they are doing is part of getting the system into proper shape. Certainly there is reason for concern but don't jump the  shark worrying at this point and making up a bunch of  stuff when we really have no idea whats going on ... wouldn't hurt to stock up on bottled water though :)",68,Male,Independent,2,-0.023743868,1,4,4,2,4,5,5,4,2,5,1,5,5,5,6,5,5,4,6,2,2,5,2,3,2,4,6,2,6,4,1,5,5,6,5,6,1,2,4,2,3,2,4,4,70,15.41,9.23,33.12,7.42,17.5,10,88.57,78.57,62.86,12.86,2.86,0,1.43,0,0,1.43,10,8.57,4.29,0,15.71,14.29,10,7.14,5.71,24.29,2.86,2.86,1.43,1.43,0,0,35.71,2.86,24.29,2.86,2.86,4.29,7.14,4.29,5.71,0,7.14,2.86,4.29,7.14,2.86,4.29,1.43,0,0,0,4.29,1.43,0,0,0,0,1.43,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,2.86,10,0,2.86,5.71,0,0,1.43,2.86,0,8.57,1.43,1.43,1.43,0,0,0,14.29,7.14,1.43,0,0,2.86,2.86,0
408,public_savvy,"Based on the action of Aegis recently selling off large portions of their company stock, we can see the evidence clearly that they do not have the best interests of Riverbend residents in mind. The water testing board was eerily disbanded as well! This is not right. There should be transparent testing for water that is being used.",40,Female,Independent,2,-0.026235327,1,6,6,6,6,6,4,5,2,5,2,5,6,5,6,6,6,6,6,4,3,5,5,4,5,4,5,3,5,4,6,6,6,6,5,3,2,3,3,3,3,3,3,3,58,58.3,50.33,2.1,74.09,14.5,22.41,87.93,68.97,51.72,10.34,5.17,0,1.72,0,0,3.45,5.17,13.79,6.9,0,13.79,13.79,5.17,1.72,3.45,24.14,5.17,3.45,3.45,1.72,1.72,0,20.69,0,13.79,1.72,3.45,3.45,0,1.72,1.72,0,6.9,5.17,1.72,1.72,0,1.72,1.72,0,0,0,6.9,0,0,0,0,0,0,5.17,0,0,0,0,0,0,0,0,8.62,0,1.72,5.17,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17,0,0,0,0,1.72,5.17,10.34,1.72,1.72,3.45,3.45,0,0,1.72,3.45,5.17,0,0,0,0,0,0,8.62,5.17,1.72,0,1.72,0,0,0
409,private_savvy,"Corrupt city officials and private contractors are at again. The disbanding of the water quality testing board seems like a move to stop any form of accountability of this failure by the city. The failure of the city to conduct due diligence on company that clearly seems very unstable. Metallic taste present in the water is clear indication of violation of safety and protection and well being of the people in the city. This is just another case of greed and corruption in governance, action has to take place and heads must roll.",47,Male,Democrat,3,0.017813131,1,5,4,4,4,5,4,5,4,5,3,5,4,3,3,4,4,4,4,6,4,5,5,5,5,4,5,3,5,4,5,5,5,5,5,5,4,4,3,4,3,4,3,4,93,97.63,40.06,43.39,20.23,18.6,24.73,86.02,60.22,48.39,4.3,0,0,0,0,0,0,4.3,15.05,9.68,0,19.35,5.38,4.3,5.38,0,10.75,5.38,1.08,5.38,0,3.23,2.15,13.98,0,7.53,2.15,0,1.08,3.23,1.08,1.08,0,6.45,3.23,3.23,2.15,2.15,0,0,0,0,0,10.75,3.23,0,0,0,3.23,0,1.08,0,0,0,0,3.23,3.23,0,0,3.23,0,0,2.15,1.08,0,4.3,2.15,0,2.15,0,0,0,1.08,0,3.23,0,1.08,0,0,0,0,2.15,0,6.45,13.98,1.08,3.23,8.6,0,0,0,3.23,0,5.38,2.15,0,0,0,0,0,6.45,5.38,1.08,0,0,0,0,0
410,public_control,"Did they change the pipes? I don't know shit about water systems I do know how to sift shit out like no other. That's too many odd things happening at once not to suspect something's up. I don't care much for things like ""independent"" eating boards but that's the biggest alarm of all. What's the point of doing that with this timing. The optics are dreadful in doing that.",40,Male,Independent,2,0.022333741,1,5,5,3,3,5,5,5,2,6,3,5,5,4,3,5,5,5,3,2,5,3,3,6,6,3,5,4,3,6,2,2,1,6,2,1,1,3,2,2,3,3,2,3,69,34.72,1,95.6,1.92,11.5,10.14,91.3,79.71,68.12,18.84,5.8,4.35,0,0,0,1.45,13.04,21.74,5.8,1.45,18.84,14.49,5.8,1.45,5.8,20.29,10.14,7.25,0,0,0,0,31.88,2.9,17.39,5.8,2.9,0,1.45,0,8.7,0,5.8,0,2.9,0,0,0,0,0,0,2.9,1.45,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,0,0,1.45,0,0,0,0,0,0,2.9,0,0,1.45,10.14,7.25,1.45,0,4.35,1.45,0,0,4.35,1.45,7.25,0,0,0,0,0,0,20.29,7.25,0,1.45,0,8.7,2.9,0
411,public_control,I think something might actually be wrong here. It lines up that their is possibly under the surface issues with the water filtration system. Selling off a bunch of stock from executives is never really a good sign from a health company. I hope this is resolved quickly or at least there is more information to the public about the status of the safety of our water.,25,Male,Democrat,2,-0.004639894,1,3,4,3,4,4,4,4,3,5,3,5,3,4,3,4,4,3,4,5,3,6,4,4,3,4,5,3,5,4,5,3,3,5,4,5,4,3,3,3,3,3,2,4,67,78.91,31.7,59.19,67.25,16.75,16.42,88.06,74.63,65.67,11.94,5.97,2.99,1.49,0,0,1.49,5.97,22.39,11.94,0,17.91,8.96,11.94,1.49,1.49,14.93,5.97,4.48,2.99,1.49,0,1.49,23.88,1.49,14.93,4.48,0,1.49,7.46,2.99,1.49,0,5.97,4.48,1.49,2.99,2.99,0,0,0,0,0,5.97,1.49,0,0,0,1.49,0,2.99,0,0,0,0,0,0,0,0,4.48,0,0,2.99,1.49,0,1.49,1.49,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,1.49,0,2.99,8.96,0,0,8.96,0,0,0,2.99,1.49,5.97,2.99,0,0,0,0,0,5.97,5.97,0,0,0,0,0,0
412,public_control,They are definitely trying to cover something up and lie to the public about it. There is clearly signs of bad news if stocks are being sold off in large amounts and the water quality testing board is disbanded. Clearly the government and the company are working together in an effort to cover up what is clearly some sort of issue with the water system.,32,Male,Democrat,4,0.0439772,1,5,6,5,5,5,2,1,2,5,1,5,2,1,1,1,1,1,1,5,3,5,6,5,5,5,3,6,2,2,4,1,1,6,1,1,5,3,1,2,3,4,3,4,65,78.5,40.06,2.93,43.1,21.67,20,84.62,72.31,61.54,6.15,1.54,0,0,0,0,1.54,4.62,10.77,9.23,0,18.46,10.77,10.77,6.15,0,16.92,4.62,4.62,7.69,3.08,3.08,1.54,24.62,0,13.85,0,0,1.54,6.15,6.15,1.54,0,4.62,3.08,1.54,1.54,0,1.54,0,0,0,0,9.23,6.15,3.08,0,0,0,1.54,1.54,0,0,0,0,1.54,1.54,0,0,10.77,0,0,9.23,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,1.54,9.23,0,0,0,0,0,0,4.62,4.62,0,0,0,0,0,0
413,private_savvy,"Seems like aegis are getting ready for a 'restructuring' or just a bankruptcy perhaps. The mayor's office seems at best incompetent or possibly complicit, the calibration excuse is laughable. I think a little digging would uncover corruption. I hope aegis have not been fully paid yet, I suspect they have though after the sell off and it seems like the city government is going to be left holding the can on this one. They need to act now to avoid a class action suit.",43,Male,Democrat,3,0.024401158,1,4,3,2,4,4,5,4,3,5,3,4,4,3,4,3,3,5,4,3,3,4,4,2,3,4,5,4,5,2,3,1,1,6,1,1,6,2,2,2,4,3,2,4,84,63.81,9.23,48.09,8.95,16.8,17.86,88.1,72.62,55.95,8.33,5.95,3.57,0,0,0,2.38,2.38,13.1,10.71,1.19,11.9,10.71,8.33,5.95,1.19,22.62,5.95,2.38,3.57,0,2.38,1.19,29.76,0,22.62,7.14,1.19,5.95,10.71,1.19,4.76,0,5.95,2.38,3.57,2.38,1.19,0,0,0,0,0,5.95,2.38,0,0,0,2.38,0,2.38,0,0,0,0,2.38,2.38,0,0,7.14,0,0,4.76,3.57,0,0,0,0,0,0,0,0,0,0,1.19,1.19,1.19,0,1.19,0,0,1.19,0,9.52,3.57,0,1.19,2.38,0,0,0,4.76,2.38,9.52,3.57,0,0,0,0,0,11.9,5.95,2.38,0,0,3.57,0,0
414,public_savvy,The whole situation screams mismanagement and lack of accountability. You don't disband an independent testing board right when people start noticing weird changes in the water unless you have something to hide. And those executives dumping stock before the rollout? Thats not calibration thats a big red flag. People need to stop taking the mayors press at face value and start asking who benefits from keeping residents in the dark.,26,Female,Independent,3,0.026280463,1,5,5,4,5,5,4,4,2,4,3,4,5,4,5,4,5,2,2,3,3,6,4,5,4,4,4,4,4,4,4,6,6,5,6,5,4,3,3,3,3,4,3,3,70,76.24,65.33,24.32,65.27,14,24.29,84.29,62.86,42.86,10,4.29,0,0,2.86,0,0,5.71,14.29,10,0,11.43,5.71,1.43,8.57,2.86,18.57,7.14,2.86,1.43,0,0,1.43,22.86,0,12.86,1.43,1.43,2.86,1.43,0,4.29,0,2.86,2.86,0,0,0,0,0,0,0,0,11.43,1.43,0,0,0,0,1.43,8.57,0,0,0,0,1.43,1.43,0,0,4.29,0,1.43,2.86,0,0,1.43,0,0,0,0,0,0,0,0,1.43,0,1.43,1.43,0,0,1.43,1.43,1.43,12.86,10,1.43,0,2.86,4.29,1.43,0,8.57,0,4.29,0,0,0,0,0,0,8.57,5.71,0,1.43,0,1.43,0,0
415,private_control,"This feels suspicious. The city says the water is completely safe, but there are several things that don't add up. If the pressure drops and a metallic taste starts after the installation of these smart filtration sensors, I would want to know whether the systems are actually causing problems. The fact that executives at Aegis Dynamics sold a large amount of stock makes me wonder if they know something that the public does not. It's also concerning that the independent water quality testing board was suddenly disbanded right when residents might want independent verification. Maybe everything is harmless, and the mayor's office is telling the truth, but the timing of all these events together makes me uneasy. I would probably avoid drinking the tap water until more information becomes available and would want independent testing done. The situation raises questions about transparency, accountability, and whether financial interests are influencing public messaging.",57,Female,Republican,3,0.012488723,1,5,4,4,5,5,4,6,2,3,3,4,6,6,5,5,6,3,5,5,4,5,6,5,4,3,3,5,6,5,4,5,3,5,4,2,5,3,3,2,4,2,2,4,151,38.15,4.03,38.82,29.12,18.88,29.8,85.43,73.51,50.99,10.6,3.31,2.65,0,0,0,0.66,7.28,16.56,9.93,0,6.62,9.93,5.96,9.27,1.32,22.52,9.27,3.97,1.99,0.66,0,1.32,37.09,1.32,23.84,4.64,2.65,3.97,5.3,1.32,6.62,0,3.31,1.99,1.32,1.32,0,1.32,0.66,0,0,0,4.64,2.65,0,0,0,0,1.99,0.66,0,0,0,0,0,0,0,0,4.64,0,0.66,2.65,1.32,0,1.32,0,0,0,0,0,0,1.32,0,0,1.99,0,0,0,0,0,1.32,1.32,3.31,5.3,0.66,0.66,1.99,0.66,0,0.66,3.97,1.99,10.6,0.66,0,0,0,0,0,11.26,5.3,3.97,0,0,1.99,0,0
416,public_control,"The news report about Aegis executives selling off their stock and the city's independent water board being shuttered is alarming. However, more investigating is needed to determine if those two issues are impacting the city's water. Citizens should demand that city officials conduct independent testing to determine the cause for the problem.",68,Male,Democrat,2,0.014373511,1,2,2,1,1,3,4,2,2,5,2,4,1,2,3,2,2,2,4,2,3,5,3,4,3,3,3,5,4,2,4,2,6,5,3,5,2,3,2,2,2,2,2,3,52,79.34,20.31,11.63,4.87,17.33,30.77,80.77,59.62,44.23,5.77,1.92,0,0,0,0,1.92,3.85,19.23,9.62,1.92,9.62,9.62,3.85,5.77,0,19.23,7.69,3.85,5.77,0,0,5.77,28.85,0,23.08,5.77,3.85,3.85,1.92,0,7.69,0,1.92,0,1.92,1.92,0,1.92,1.92,0,0,0,7.69,1.92,0,0,0,0,1.92,3.85,0,0,0,0,1.92,1.92,0,0,9.62,0,0,7.69,1.92,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,1.92,0,0,3.85,1.92,0,1.92,0,0,0,0,1.92,5.77,0,0,0,0,0,0,11.54,5.77,1.92,0,0,3.85,0,0
417,public_savvy,"It appears our mayor has done a deal for a water filtration system that may be defective.  The papers reported that the company who sold the town the system is having trouble.  And for some reason, our water quality testing board is no more.  So after all this, are we really expected to believe that the water is safe? What does everyone else think?",69,Male,Independent,2,0.009703875,1,5,5,2,3,5,5,3,5,5,4,6,2,5,5,5,4,3,5,4,3,4,5,4,4,4,3,4,4,1,2,2,6,6,2,4,4,3,2,3,4,3,4,3,64,22.41,94.84,3.08,20.23,12.8,17.19,84.38,71.88,62.5,17.19,6.25,0,4.69,0,0,0,10.94,26.56,10.94,0,6.25,15.63,4.69,4.69,1.56,23.44,4.69,4.69,4.69,4.69,0,0,31.25,4.69,12.5,4.69,1.56,0,3.13,1.56,1.56,0,3.13,1.56,1.56,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,10.94,0,0,0,0,1.56,1.56,0,0,7.81,0,0,6.25,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,0,3.13,1.56,0,0,0,1.56,0,0,1.56,3.13,10.94,3.13,0,0,0,0,0,10.94,4.69,3.13,3.13,0,0,0,0
418,private_savvy,"Due to the fact that recent Aegis Dynamics executives recently sold off large portions of their companies stock the moment the mayor assured its residents that the water is 100% safe and that the city's independent water quality testing board was abruptly disbanded last week, I feel its safe to assume that the water is not in fact 100% safe and is probably less than 40%.",21,Male,Independent,3,-0.015075117,1,2,4,2,2,6,5,4,1,5,1,6,6,5,6,6,6,6,6,4,1,5,4,1,4,4,5,4,3,2,5,4,1,6,1,2,5,4,2,4,4,4,3,4,66,75.22,17.46,71.27,86.79,66,19.7,81.82,60.61,43.94,12.12,3.03,1.52,0,0,0,1.52,9.09,21.21,9.09,4.55,9.09,6.06,1.52,4.55,1.52,12.12,9.09,6.06,1.52,0,0,1.52,28.79,0,10.61,3.03,0,0,3.03,1.52,4.55,0,4.55,4.55,0,0,0,0,0,0,0,0,4.55,1.52,0,0,0,0,0,3.03,0,0,0,0,1.52,1.52,0,0,7.58,0,1.52,4.55,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,6.06,3.03,0,0,1.52,0,0,1.52,10.61,3.03,6.06,0,0,0,0,0,0,9.09,1.52,1.52,0,0,1.52,4.55,0
419,private_control,"Typical. These corporations are always screwing over innocent people to make a quick buck and avoid being held liable for hurting or making others sick. I don't understand how stuff like this consistently happens and nobody is able to do anything about it. This stuff infuriates me, because the average person isn't able to do anything about this, and some people may not even know what's going on.",29,Male,Democrat,2,0.041529387,1,4,5,4,5,5,4,1,2,2,4,5,1,2,4,1,2,4,4,6,1,5,5,3,2,6,6,5,6,1,6,4,4,5,4,2,5,3,2,3,3,3,2,3,68,3.97,3.61,57.19,1,17,19.12,97.06,82.35,64.71,20.59,2.94,2.94,0,0,0,0,17.65,10.29,2.94,0,13.24,13.24,8.82,7.35,5.88,23.53,7.35,2.94,4.41,0,2.94,1.47,33.82,2.94,20.59,4.41,5.88,0,5.88,0,5.88,0,4.41,0,4.41,4.41,0,4.41,0,1.47,0,0,5.88,1.47,0,0,0,1.47,0,4.41,0,0,0,0,0,0,0,0,1.47,0,0,1.47,0,0,2.94,1.47,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,7.35,4.41,0,1.47,1.47,0,0,1.47,2.94,1.47,8.82,2.94,0,0,0,0,0,13.24,5.88,2.94,0,0,4.41,0,0
